pair,target,confounder,method,rho,shot,metric,n_seeds,mean,std,ci95_low,ci95_high
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,support_swap_flip_rate,5,0.2054999977350235,0.12560353942253025,0.0954036412085894,0.3155963542614576
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,d0_auroc,5,0.6763800024986267,0.034725747262225506,0.6459415429710839,0.7068184620261696
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,d1_auroc,5,0.6107999920845032,0.02491033243922226,0.5889651229874253,0.6326348611815811
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,3,worst_nuisance_auroc,5,0.6107999920845032,0.02491033243922226,0.5889651229874253,0.6326348611815811
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,auroc,5,0.6731724977493286,0.01512377677220691,0.6599159229171674,0.6864290725814899
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,auprc,5,0.6461550116539001,0.01534158650622095,0.6327075181721435,0.6596025051356567
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,f1,5,0.6836977481842041,0.018816629287678056,0.6672042454038968,0.7001912509645115
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,brier,5,0.23228717744350433,0.0026445271680963765,0.22996914717715058,0.23460520770985807
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,ece,5,0.06449158936738968,0.00529507695587652,0.059850249775772114,0.06913292895900723
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,sms_raw_logit,5,0.010181055776774884,0.0029043319123078287,0.007635296611399117,0.01272681494215065
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,sms_fixed_reference,5,0.5570541799068451,0.1375865775064903,0.43645422738919126,0.677654132424499
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,ranking_disagreement,5,0.4006034791469574,0.023832142059249283,0.3797136855869434,0.42149327270697134
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,support_swap_flip_rate,5,0.2775000035762787,0.0472691774215557,0.23606674274588074,0.31893326440667663
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,d0_auroc,5,0.7111199975013733,0.033468166492030604,0.6817838561208566,0.7404561388818901
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,d1_auroc,5,0.6353799939155579,0.03897032412629168,0.6012209987257353,0.6695389891053805
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,5,worst_nuisance_auroc,5,0.6309399962425232,0.029683373908121275,0.6049213718333629,0.6569586206516834
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,auroc,5,0.7015200018882751,0.019707000460004113,0.6842460543650891,0.7187939494114611
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,auprc,5,0.6626259922981262,0.02645648788859088,0.6394358581951289,0.6858161264011235
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,f1,5,0.6955313801765441,0.013515375120974267,0.6836846315518762,0.7073781288012121
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,brier,5,0.228273406624794,0.004537593492001262,0.22429603056386282,0.2322507826857252
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,ece,5,0.09073705449700356,0.019403530962765845,0.07372910971638715,0.10774499927761998
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,sms_raw_logit,5,0.007986200600862503,0.0017159535566082006,0.006482100991729582,0.009490300209995422
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,sms_fixed_reference,5,0.5472615122795105,0.12210417391023431,0.4402324848652123,0.6542905396938087
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,ranking_disagreement,5,0.3744404375553131,0.00720331142322798,0.3681264567051812,0.380754418405445
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,support_swap_flip_rate,5,0.27549999952316284,0.04192253928666064,0.23875327365048638,0.3122467253958393
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,d0_auroc,5,0.7514400005340576,0.03678629955309145,0.7191953872890355,0.7836846137790796
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,d1_auroc,5,0.6498800158500672,0.030307788125387904,0.623314068247624,0.6764459634525103
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.8,10,worst_nuisance_auroc,5,0.6498800158500672,0.030307788125387904,0.623314068247624,0.6764459634525103
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,auroc,5,0.5197100043296814,0.02258811157450286,0.4999106515678176,0.5395093570915451
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,auprc,5,0.5255418479442596,0.029060369720300464,0.5000693107830793,0.55101438510544
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,f1,5,0.6664437174797058,0.0004985739642519482,0.6660066981315612,0.6668807368278503
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,brier,5,0.24945912659168243,0.0007540178190229833,0.24879820083264648,0.2501200523507184
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,ece,5,0.019478057650849222,0.017441271005791622,0.004190109558334314,0.03476600574336413
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,sms_raw_logit,5,0.01234156209975481,0.0014726869107841549,0.011050695107256496,0.013632429092253125
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,sms_fixed_reference,5,0.32269449830055236,0.04300465171508605,0.28499925906376733,0.3603897375373374
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,ranking_disagreement,5,0.5071052610874176,0.020237898325247583,0.48936596106764035,0.5248445611071948
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,support_swap_flip_rate,5,0.010000000149011612,0.02236068010819799,-0.009600000143051146,0.029600000441074373
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,d0_auroc,5,0.5233999967575074,0.047471833192849165,0.48178910031149663,0.565010893203518
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,d1_auroc,5,0.5171799957752228,0.0178044045768578,0.5015737470735799,0.5327862444768656
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,1,worst_nuisance_auroc,5,0.5005599915981293,0.03527595011325297,0.4696392580078722,0.5314807251883863
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,auroc,5,0.5390549898147583,0.021343050926696736,0.5203469808287795,0.5577629988007371
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,auprc,5,0.5417626738548279,0.021712990958387454,0.5227303981339332,0.5607949495757226
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,f1,5,0.6673504471778869,0.0015289352780989759,0.6660102763175965,0.6686906180381774
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,brier,5,0.2493882417678833,0.0012989937259833778,0.24824962356461464,0.250526859971152
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,ece,5,0.023511806689202785,0.024603362819074284,0.0019460083276947315,0.04507760505071084
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,sms_raw_logit,5,0.007424939330667258,0.0014705985897364698,0.006135902832274958,0.008713975829059558
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,sms_fixed_reference,5,0.353067672252655,0.06226127346972204,0.298493259833806,0.40764208467150403
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,ranking_disagreement,5,0.4911703586578369,0.03875131640654874,0.45720333219839976,0.5251373851172741
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,support_swap_flip_rate,5,0.06899999976158142,0.10027462246250038,-0.018894582158175632,0.15689458168133846
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,d0_auroc,5,0.5566600084304809,0.02995762042276052,0.5304009963523849,0.5829190205085769
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,d1_auroc,5,0.5224200069904328,0.02526612654110441,0.5002732706126165,0.5445667433682491
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,3,worst_nuisance_auroc,5,0.5199400007724762,0.026179636039038,0.4969925380151552,0.5428874635297971
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,auroc,5,0.5465375006198883,0.03194981358105094,0.5185322542459033,0.5745427469938732
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,auprc,5,0.538931280374527,0.031818649161632885,0.5110410046832968,0.5668215560657571
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,f1,5,0.6662192583084107,0.001000479929441209,0.6653422989845276,0.6670962176322938
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,brier,5,0.24901312589645386,0.0019245982663169978,0.24732614113573154,0.2507001106571762
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,ece,5,0.02951939944177866,0.018081022760801934,0.013670684211396035,0.045368114672161286
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,sms_raw_logit,5,0.005879337899386883,0.0007936243981302812,0.00518369544308079,0.006574980355692975
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,sms_fixed_reference,5,0.36782692074775697,0.04559697368603333,0.327859411117503,0.40779443037801094
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,ranking_disagreement,5,0.4969773948192596,0.026574655663851348,0.4736836820943952,0.520271107544124
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,support_swap_flip_rate,5,0.007500000298023224,0.01677051049764861,-0.007200000286102293,0.02220000088214874
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,d0_auroc,5,0.5508600056171418,0.03223108398985223,0.5226082148595343,0.5791117963747492
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,d1_auroc,5,0.5427400052547455,0.03460849933974778,0.5124043180625559,0.5730756924469351
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,5,worst_nuisance_auroc,5,0.539980000257492,0.031869371944943284,0.5120452640863978,0.5679147364285863
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,auroc,5,0.5657950043678284,0.028905358572740354,0.5404583404682282,0.5911316682674286
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,auprc,5,0.5557350158691406,0.03159436048372194,0.5280413378722244,0.5834286938660569
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,f1,5,0.666442596912384,0.0005010796289568072,0.6660033812522889,0.6668818125724792
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,brier,5,0.24744070768356324,0.0016885770265145715,0.24596060466108308,0.2489208107060434
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,ece,5,0.023170456290245056,0.009816100189213505,0.014566265109809318,0.031774647470680796
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,sms_raw_logit,5,0.004418419441208243,0.0005137657917141518,0.003968083869171801,0.0048687550132446855
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,sms_fixed_reference,5,0.3695604562759399,0.05289897404265213,0.32319246113138805,0.4159284514204918
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,ranking_disagreement,5,0.48548484444618223,0.010139126953982872,0.47659750782235266,0.4943721810700118
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,support_swap_flip_rate,5,0.02500000037252903,0.050497525637932965,-0.019263032436077937,0.069263033181136
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,d0_auroc,5,0.5681800127029419,0.025099544188515063,0.5461792921951084,0.5901807332107755
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,d1_auroc,5,0.5629999995231628,0.05062595295906936,0.518624395204226,0.6073756038420997
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.5,10,worst_nuisance_auroc,5,0.5470999956130982,0.036348674983657354,0.5152389772161406,0.5789610140100557
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,auroc,5,0.6290549993515014,0.008534781517168414,0.6215739335064665,0.6365360651965364
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,auprc,5,0.6150500416755676,0.015558197461466125,0.6014126803201361,0.6286874030309992
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,f1,5,0.6668351411819458,0.01002025064346723,0.6580520042385173,0.6756182781253742
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,brier,5,0.2390550285577774,0.0034498296037670058,0.23603111958389025,0.24207893753166457
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,ece,5,0.042074622213840486,0.008951872936190113,0.034227959620625886,0.049921284807055086
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,sms_raw_logit,5,0.012629709206521511,0.0018285833467311984,0.011026885233522021,0.014232533179521
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,sms_fixed_reference,5,0.31119704246520996,0.04127666892692873,0.27501644692390653,0.3473776380065134
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,ranking_disagreement,5,0.47163407802581786,0.013770231345464248,0.4595639380709101,0.4837042179807256
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,support_swap_flip_rate,5,0.21550000011920928,0.1313202237660472,0.1003927488319542,0.33060725140646435
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,d0_auroc,5,0.6501000046730041,0.022147007143052073,0.6306872969927493,0.6695127123532589
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,d1_auroc,5,0.6103800058364868,0.024316079993151572,0.589066021974571,0.6316939896984025
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,1,worst_nuisance_auroc,5,0.605020010471344,0.016462449172141704,0.5905900375447267,0.6194499833979613
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,auroc,5,0.6567049980163574,0.022840145148389862,0.6366847280865948,0.67672526794612
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,auprc,5,0.6335626721382142,0.022846746475892733,0.6135366158897726,0.6535887283866557
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,f1,5,0.6767942190170289,0.009199370141755777,0.6687306155580669,0.6848578224759908
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,brier,5,0.23586889505386352,0.0024271867028174765,0.2337413721049228,0.23799641800280424
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,ece,5,0.0633415624499321,0.011563744856055626,0.053205493177471364,0.07347763172239283
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,sms_raw_logit,5,0.0075694707222282885,0.0008548653343666969,0.006820148218521496,0.008318793225935081
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,sms_fixed_reference,5,0.3281253159046173,0.034135015565256374,0.29820465553958203,0.35804597626965257
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,ranking_disagreement,5,0.4400021851062775,0.014439986151295235,0.4273449791799244,0.45265939103263053
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,support_swap_flip_rate,5,0.271000000834465,0.110122089170665,0.1744737337681841,0.36752626790074594
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,d0_auroc,5,0.6933199882507324,0.03540786935930733,0.6622836223430019,0.7243563541584629
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,d1_auroc,5,0.6192999839782715,0.03363844034361821,0.589814590986234,0.6487853769703089
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,3,worst_nuisance_auroc,5,0.6192999839782715,0.03363844034361821,0.589814590986234,0.6487853769703089
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,auroc,5,0.6904550075531006,0.017281667583779418,0.6753069580282016,0.7056030570779996
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,auprc,5,0.6601923704147339,0.01491305312429297,0.6471205030038438,0.673264237825624
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,f1,5,0.6926050782203674,0.005158338067101369,0.6880835955493337,0.6971265608914011
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,brier,5,0.23403558135032654,0.0016547836382488723,0.23258509953868042,0.23548606316197265
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,ece,5,0.08675078451633453,0.015285661444438627,0.07335231151257607,0.10014925752009299
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,sms_raw_logit,5,0.005870763584971428,0.0006544327476954303,0.00529712798963624,0.006444399180306617
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,sms_fixed_reference,5,0.3230501413345337,0.035588285770162494,0.2918556334701031,0.35424464919896426
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,ranking_disagreement,5,0.39620049595832824,0.01698594114975224,0.3813116620818467,0.4110893298348098
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,support_swap_flip_rate,5,0.26899999380111694,0.07277104331627504,0.20521336193879802,0.33278662566343586
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,d0_auroc,5,0.7298600077629089,0.033334167928525636,0.7006413213019709,0.759078694223847
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,d1_auroc,5,0.6503000020980835,0.04365505904712354,0.6120346556983584,0.6885653484978086
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,5,worst_nuisance_auroc,5,0.6449600100517273,0.03231754081745575,0.6166324365434129,0.6732875835600417
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,auroc,5,0.7194375038146973,0.022655278135209435,0.6995792769665761,0.7392957306628185
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,auprc,5,0.680830442905426,0.0351111530431729,0.6500541603160362,0.7116067254948159
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,f1,5,0.7055538654327392,0.009383371350988432,0.697328977802757,0.7137787530627214
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,brier,5,0.2335876166820526,0.0023628712498800506,0.23151646871322243,0.23565876465088278
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,ece,5,0.10864492207765579,0.005519117698969654,0.1038072021161742,0.11348264203913738
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,sms_raw_logit,5,0.004614567290991545,0.0003773120948220492,0.004283838657831605,0.004945295924151485
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,sms_fixed_reference,5,0.31636867523193357,0.036859079119422884,0.2840602678842971,0.34867708257957003
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,ranking_disagreement,5,0.3633159875869751,0.007733428438885576,0.35653733868509163,0.37009463648885854
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,support_swap_flip_rate,5,0.24850000143051149,0.052099661254857314,0.2028326348356469,0.2941673680253761
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,d0_auroc,5,0.7687399983406067,0.03987233122020684,0.733790359072937,0.8036896376082764
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,d1_auroc,5,0.664709997177124,0.03475202159280247,0.6342485071834016,0.6951714871708463
Edema__Cardiomegaly,Edema,Cardiomegaly,full_iera,0.5,10,worst_nuisance_auroc,5,0.664709997177124,0.03475202159280247,0.6342485071834016,0.6951714871708463
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,auroc,5,0.5226249873638154,0.019946114914785446,0.5051414467799141,0.5401085279477166
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,auprc,5,0.5240460276603699,0.03045474774893229,0.49735126426831516,0.5507407910524247
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,f1,5,0.6666666865348816,0.0,0.6666666865348816,0.6666666865348816
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,brier,5,0.24954302310943605,0.0007894238706167653,0.2488510625778341,0.250234983641038
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,ece,5,0.011587480176240205,0.007122970401254773,0.0053439213368217525,0.01783103901565866
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,sms_raw_logit,5,0.00885958643630147,0.000825857435603553,0.008135690476934056,0.009583482395668884
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,sms_fixed_reference,5,0.23107287883758545,0.01892955887448048,0.21448038891003574,0.24766536876513517
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,ranking_disagreement,5,0.5035212993621826,0.011595343621454847,0.4933575325506463,0.5136850661737189
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,support_swap_flip_rate,5,0.0,0.0,0.0,0.0
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,d0_auroc,5,0.5297399997711182,0.04739453824650352,0.48819685533281115,0.5712831442094253
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,d1_auroc,5,0.5185000121593475,0.018601485303508577,0.5021950913958729,0.534804932922822
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,1,worst_nuisance_auroc,5,0.5029000103473663,0.032131216893332044,0.47473575695944054,0.5310642637352921
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,auroc,5,0.5379024982452393,0.01841791811762566,0.5217584812145452,0.5540465152759334
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,auprc,5,0.537196695804596,0.02486151811493122,0.5154046143492951,0.5589887772598968
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,f1,5,0.6653266549110413,0.0029964018029064103,0.6627001929283142,0.6679531168937684
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,brier,5,0.24940410256385803,0.0010817489028383824,0.24845590784397573,0.25035229728374037
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,ece,5,0.023928847908973695,0.007864908940547059,0.017034951266033337,0.030822744551914052
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,sms_raw_logit,5,0.005244205892086029,0.0008299818466360297,0.004516694727051794,0.005971717057120265
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,sms_fixed_reference,5,0.2502206712961197,0.04000390633588173,0.21515570135455378,0.28528564123768557
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,ranking_disagreement,5,0.49221437573432925,0.03513459359044898,0.46141754659934087,0.5230112048693176
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,support_swap_flip_rate,5,0.017499999701976778,0.03913118893984613,-0.016799999713897694,0.05179999911785125
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,d0_auroc,5,0.5545699954032898,0.03119750726666245,0.5272241745883838,0.5819158162181958
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,d1_auroc,5,0.5217200100421906,0.02240283669979331,0.5020830578683612,0.54135696221602
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,3,worst_nuisance_auroc,5,0.516840010881424,0.023252598614053457,0.4964582095488439,0.537221812214004
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,auroc,5,0.5463899970054626,0.033564972614542145,0.5169690013172809,0.5758109926936444
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,auprc,5,0.5371584951877594,0.03347784888213109,0.5078138668181225,0.5665031235573963
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,f1,5,0.6668892741203308,0.0004977209720119962,0.6664530024528503,0.6673255457878113
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,brier,5,0.2487715870141983,0.0018005759191489607,0.24719331263388272,0.2503498613945139
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,ece,5,0.02652650773525238,0.004485758831474937,0.02259456675753597,0.03045844871296879
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,sms_raw_logit,5,0.004139461973682046,0.0004447705380853705,0.0037496034079232115,0.004529320539440881
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,sms_fixed_reference,5,0.2592023730278015,0.02660389171942898,0.23588303377033223,0.2825217122852708
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,ranking_disagreement,5,0.4984347879886627,0.022375314119034415,0.47882196042053854,0.5180476155567868
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,support_swap_flip_rate,5,0.003500000014901161,0.007826237954569272,-0.0033600000143051132,0.010360000044107436
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,d0_auroc,5,0.553300005197525,0.035487041168064705,0.5221942421396515,0.5844057682553985
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,d1_auroc,5,0.5391200006008148,0.03309451582912817,0.5101113784668764,0.5681286227347532
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,5,worst_nuisance_auroc,5,0.5391200006008148,0.03309451582912817,0.5101113784668764,0.5681286227347532
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,auroc,5,0.566902506351471,0.030491860322429516,0.5401752123544497,0.5936298003484923
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,auprc,5,0.5586209416389465,0.03232731569708334,0.530284800070867,0.586957083207026
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,f1,5,0.666898775100708,0.0012400091167020896,0.6658118591870632,0.6679856910143529
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,brier,5,0.2480001389980316,0.0011253932432129614,0.2470136883270803,0.24898658966898293
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,ece,5,0.020313346572220326,0.014118284684920551,0.007938124413999118,0.032688568730441535
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,sms_raw_logit,5,0.003084389213472605,0.00034948210018226567,0.0027780546461652453,0.0033907237807799646
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,sms_fixed_reference,5,0.2580260694026947,0.03557181848850154,0.22684599574705397,0.2892061430583354
Pneumothorax__Support Devices,Pneumothorax,Support Devices,full_iera,0.3,10,ranking_disagreement,5,0.4885249137878418,0.012373566262122725,0.47767900475564967,0.4993708228200339
